rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
0ccd0c47d520453fb9caad0f6bf87b46,47.4296,0.0287,0.8677,80,0.0106,0.0254,1,80,80,80,
3d9683eca8f84d0788e22c2d68c10875,47.5009,0.0225,0.8660,80,0.0107,0.0295,0,80,80,80,
fbcd1a3d566a45e4a64bd37a3a5d8a2b,47.5715,0.0200,0.8626,80,0.0107,0.0295,1,80,80,80,
66e8b5d3d0fa4870ba7896945cddaa74,47.6436,0.0261,0.8687,80,0.0107,0.0294,0,80,80,80,
3ca908233538409096e8b85189cefe0d,47.7145,0.0263,0.8696,80,0.0107,0.0294,1,80,80,80,
51f7de1b7d7e44f08315ef3488aa8272,47.7862,0.0400,0.8685,80,0.0105,0.0295,0,80,80,80,
565ac898752a4449b3ab747b9fdaae1f,47.8579,0.0225,0.8530,80,0.0105,0.0294,1,80,80,80,
ddf762046c7749178a2f3b606f0b3e2a,47.9290,0.0286,0.8528,80,0.0104,0.0294,0,80,80,80,
7b266f3d391844869f93d4f66483d592,48.0009,0.0199,0.8451,80,0.0104,0.0294,1,80,80,80,
8dd75ba6e9044cd09646c99f8894554f,48.0724,0.0224,0.8496,80,0.0105,0.0296,0,80,80,80,
d0b67b8a5a594646886030fd91167a00,48.1436,0.0238,0.8477,80,0.0104,0.0294,1,80,80,80,
f5ae16a1398a468da7116542c9cb72be,48.2148,0.0253,0.8401,80,0.0103,0.0294,0,80,80,80,
dab3596cad1248fdb47e4f94d5c1d88e,48.2860,0.0206,0.8242,80,0.0102,0.0201,1,80,80,80,
8842f311bef245fea2bf396df97390ef,48.3581,0.0245,0.8168,80,0.0100,0.0194,0,80,80,80,
260cfc2052ce4b3684666f8417ea1f9a,48.4287,0.0219,0.8011,80,0.0099,0.0193,1,80,80,80,
e3cd13e4a7c24c1eaaee06bb110d6dc4,48.5010,0.0201,0.7932,80,0.0098,0.0195,0,80,80,80,
03321b32ce0a458bb64419d37bdc5741,48.5717,0.0215,0.8022,80,0.0099,0.0242,1,80,80,80,
d5d45006232c461791a3d63ef062b46b,48.6438,0.0214,0.7940,80,0.0098,0.0241,0,80,80,80,
3f2a43dec35d4206a4f0f54900438213,48.7150,0.0211,0.7904,80,0.0097,0.0242,1,80,80,80,
bd8cc9db87724bc8ab01ed5999568ce9,48.7859,0.0201,0.7687,80,0.0095,0.0241,0,80,80,80,
5bdc479ce2f0417aa8b1738af391c1dc,48.8582,0.0268,0.7467,80,0.0091,0.0241,1,80,80,80,
fbfdcb32b30f4098b397a1246d119fc2,48.9292,0.0255,0.6860,80,0.0084,0.0242,0,80,80,80,
